severity,ppt,tmax,vpdmax,fuel_model,vegetation_type,canopy_cover,slope_deg,aspect_deg,elevation_m,treated,fire,x,y,fuel_model_group,vegetation_type_group
-1916,4.065,30.743,38.666,122,9011,0,0,-1,1494,1,Dixie_2021,-120.60049778013448,40.57753033073045,Grass-Shrub,Herb
-787,4.035,30.715,38.4,122,7126,0,5,154,1638,0,Dixie_2021,-120.60964961449997,40.60342136776406,Grass-Shrub,Shrub
-87,3.9,29.028,34.071,122,7017,25,18,314,1829,0,Dixie_2021,-120.61880810763613,40.629312202288546,Grass-Shrub,Tree
-37,3.302,27.914,31.586,122,7080,0,15,246,1889,0,Dixie_2021,-120.62797326664261,40.655202839459065,Grass-Shrub,Shrub
59,3.302,27.914,31.586,122,7017,25,6,199,1805,0,Dixie_2021,-120.6371450986289,40.681093284436805,Grass-Shrub,Tree
41,3.415,29.496,35.326,122,7017,35,17,280,1829,0,Dixie_2021,-120.64632361071428,40.70698354238867,Grass-Shrub,Tree
-50,3.348,28.353,32.741,122,7017,25,8,226,1891,0,Dixie_2021,-120.65550881002794,40.732873618487375,Grass-Shrub,Tree
57,3.348,28.353,32.741,122,7017,15,4,110,1927,0,Dixie_2021,-120.6647007037089,40.75876351791172,Grass-Shrub,Tree
44,3.242,29.615,35.789,122,7017,25,17,50,1689,0,Dixie_2021,-120.67389929890624,40.78465324584626,Grass-Shrub,Tree
122,3.242,29.615,35.789,98,7292,0,0,-1,1618,0,Dixie_2021,-120.68310460277885,40.810542807481504,Non-Burnable,Water
-44,3.012,30.079,36.641,161,9030,0,0,-1,1615,0,Dixie_2021,-120.69231662249554,40.83643220801405,Timber-Understory,Shrub
-1012,3.227,30.023,36.423,145,7080,0,0,-1,1615,0,Dixie_2021,-120.70153536523517,40.8623214526463,Shrub,Shrub
-139,3.227,30.023,36.423,122,7124,0,2,-1,1630,0,Dixie_2021,-120.71076083818649,40.888210546586784,Grass-Shrub,Shrub
-30,3.845,29.62,35.631,122,7126,0,13,80,1693,0,Dixie_2021,-120.71999304854836,40.91409949504984,Grass-Shrub,Shrub
-32768,5.24,27.87,31.313,165,7031,35,17,75,1775,0,Dixie_2021,-120.72923200352949,40.9399883032561,Timber-Understory,Tree
70,6.155,27.6,30.884,186,7028,35,15,79,1932,0,Dixie_2021,-120.33061400331844,39.91106015655527,Timber Litter,Tree
89,6.155,27.6,30.884,186,7028,45,21,24,1838,0,Dixie_2021,-120.3395836693749,39.936960775802454,Timber Litter,Tree
225,6.72,27.841,31.485,122,7126,0,3,227,1761,0,Dixie_2021,-120.34855980594185,39.962861063744796,Grass-Shrub,Shrub
365,6.754,27.648,30.897,189,7031,35,8,189,1826,0,Dixie_2021,-120.35754241986294,39.988761025398325,Timber Litter,Tree
723,6.754,27.648,30.897,189,7031,35,20,247,2004,0,Dixie_2021,-120.36653151799126,40.01466066578417,Timber Litter,Tree
1009,6.283,27.402,30.129,186,7028,45,8,341,1888,0,Dixie_2021,-120.37552710718947,40.04055998992891,Timber Litter,Tree
1138,6.12,28.355,32.36,186,7027,55,7,26,1846,0,Dixie_2021,-120.38452919432952,40.066459002864434,Timber Litter,Tree
27,6.12,28.355,32.36,189,7031,35,8,15,1736,0,Dixie_2021,-120.39353778629287,40.09235770962806,Timber Litter,Tree
33,6.104,28.029,31.439,189,7031,35,9,157,1775,0,Dixie_2021,-120.40255288997055,40.118256115262625,Timber Litter,Tree
80,6.104,28.029,31.439,189,7031,35,8,84,1854,0,Dixie_2021,-120.41157451226294,40.144154224816155,Timber Litter,Tree
9,6.758,29.405,34.975,189,7031,35,22,74,1801,1,Dixie_2021,-120.42060266008008,40.170052043342196,Timber Litter,Tree
30,6.707,32.6,42.899,165,7030,35,9,35,1406,1,Dixie_2021,-120.42963734034136,40.195949575899874,Timber-Understory,Tree
723,7.327,29.354,34.971,147,7019,0,25,3,1301,0,Dixie_2021,-120.43867855997594,40.22184682755367,Shrub,Tree
845,5.745,32.328,41.771,99,9008,0,0,-1,1216,1,Dixie_2021,-120.44772632592239,40.247743803373744,Non-Burnable,Sparse
219,5.542,32.296,41.334,121,9005,0,0,-1,1216,0,Dixie_2021,-120.4567806451288,40.273640508435435,Grass-Shrub,Herb
6,5.542,32.296,41.334,102,9005,0,1,-1,1235,0,Dixie_2021,-120.46584152455301,40.29953694781993,Grass,Herb
-397,5.334,31.23,39.257,122,7080,0,12,274,1368,0,Dixie_2021,-120.47490897116244,40.325433126613966,Grass-Shrub,Shrub
-263,5.224,31.916,41.437,102,9336,0,2,-1,1270,0,Dixie_2021,-120.483982991934,40.351329049909715,Grass,Shrub
-1351,5.013,32.695,44.02,93,7965,0,1,-1,1253,1,Dixie_2021,-120.49306359385443,40.37722472280492,Non-Burnable,Agriculture
-335,4.625,32.356,43.317,98,7292,0,1,-1,1246,0,Dixie_2021,-120.50215078391997,40.40312015040313,Non-Burnable,Water
-42,4.625,32.356,43.317,122,7080,0,5,109,1427,0,Dixie_2021,-120.51124456913662,40.429015337813475,Grass-Shrub,Shrub
-284,4.15,31.16,39.882,122,7080,0,9,133,1507,0,Dixie_2021,-120.52034495652003,40.45491029015066,Grass-Shrub,Shrub
-18,4.379,30.716,38.666,122,7017,35,2,-1,1516,0,Dixie_2021,-120.5294519530956,40.48080501253509,Grass-Shrub,Tree
68,4.379,30.716,38.666,122,7017,25,3,12,1585,0,Dixie_2021,-120.53856556589842,40.50669951009289,Grass-Shrub,Tree
-59,4.26,30.139,37.047,122,7080,0,15,252,1591,0,Dixie_2021,-120.54768580197332,40.532593787956074,Grass-Shrub,Shrub
-917,4.26,30.139,37.047,122,7124,0,5,235,1517,0,Dixie_2021,-120.55681266837486,40.55848785126209,Grass-Shrub,Shrub
-149,4.065,30.743,38.666,122,7017,25,4,282,1577,0,Dixie_2021,-120.56594617216746,40.584381705154314,Grass-Shrub,Tree
0,3.978,28.996,34.071,122,7124,0,5,340,1663,0,Dixie_2021,-120.5750863204252,40.61027535478187,Grass-Shrub,Shrub
-58,3.978,28.996,34.071,122,7080,0,12,68,1875,0,Dixie_2021,-120.58423312023211,40.63616880529986,Grass-Shrub,Shrub
26,3.226,27.525,30.974,122,7126,0,8,187,1996,0,Dixie_2021,-120.59338657868192,40.66206206186892,Grass-Shrub,Shrub
-12,3.239,27.566,31.194,145,7080,0,16,266,2313,0,Dixie_2021,-120.60254670287826,40.68795512965562,Shrub,Shrub
65,3.11,27.018,29.992,122,7172,0,12,45,2079,0,Dixie_2021,-120.61171349993458,40.71384801383257,Grass-Shrub,Tree
15,3.248,26.694,29.579,161,7011,25,8,88,2074,0,Dixie_2021,-120.62088697697423,40.73974071957803,Timber-Understory,Tree
47,3.248,26.694,29.579,122,7172,35,4,4,1990,0,Dixie_2021,-120.63006714113044,40.76563325207634,Grass-Shrub,Tree
-54,3.193,28.843,34.001,122,7017,25,4,90,1831,0,Dixie_2021,-120.63925399954633,40.791525616517625,Grass-Shrub,Tree
111,3.156,29.956,36.428,145,7080,0,18,334,1722,0,Dixie_2021,-120.64844755937499,40.81741781809802,Shrub,Shrub
-293,3.156,29.956,36.428,122,9030,0,0,-1,1612,0,Dixie_2021,-120.65764782777937,40.843309862019694,Grass-Shrub,Shrub
-197,3.42,29.954,36.394,91,7904,0,0,-1,1615,0,Dixie_2021,-120.66685481193238,40.86920175349077,Non-Burnable,Shrub
-23,3.42,29.954,36.394,122,7126,0,3,285,1636,0,Dixie_2021,-120.67606851901704,40.895093497725284,Grass-Shrub,Shrub
-31,3.549,29.513,35.418,122,9030,0,1,-1,1633,0,Dixie_2021,-120.68528895622615,40.92098509994341,Grass-Shrub,Shrub
-32768,4.676,28.249,32.284,122,7126,0,3,96,1893,0,Dixie_2021,-120.6945161307627,40.94687656537134,Grass-Shrub,Shrub
-5,5.589,26.957,29.065,165,7031,45,15,246,1955,0,Dixie_2021,-120.29635725470088,39.91783546419098,Timber-Understory,Tree
549,6.671,25.102,24.148,165,7031,45,13,256,2003,0,Dixie_2021,-120.30531541354432,39.94373860692904,Timber-Understory,Tree
361,6.72,27.841,31.485,165,7028,45,16,336,1958,0,Dixie_2021,-120.31428003581719,39.96964142162062,Timber-Understory,Tree
941,6.664,25.438,25.08,165,7031,45,18,154,2141,0,Dixie_2021,-120.32325112835757,39.995543913286774,Timber-Understory,Tree
825,6.411,26.842,28.279,189,7031,35,13,310,2082,0,Dixie_2021,-120.33222869801277,40.021446086953844,Timber Litter,Tree
817,6.411,26.842,28.279,122,7098,35,7,262,1998,0,Dixie_2021,-120.3412127516397,40.04734794765359,Grass-Shrub,Shrub
943,6.319,28.353,32.182,189,7031,35,2,-1,1899,0,Dixie_2021,-120.35020329610457,40.073249500423266,Timber Litter,Tree
83,6.12,28.355,32.36,189,7031,35,6,102,1832,0,Dixie_2021,-120.35920033828312,40.09915075030522,Timber Litter,Tree
102,6.343,28.233,31.823,122,7027,35,4,64,1855,0,Dixie_2021,-120.36820388506057,40.12505170234756,Grass-Shrub,Tree
-50,6.384,32.212,42.264,122,7031,25,31,28,1745,1,Dixie_2021,-120.3772139433316,40.150952361603515,Grass-Shrub,Tree
123,6.384,32.212,42.264,93,7965,0,5,16,1300,1,Dixie_2021,-120.38623052000044,40.176852733132094,Non-Burnable,Agriculture
166,6.421,33.164,44.508,102,9828,0,1,-1,1216,1,Dixie_2021,-120.3952536219808,40.20275282199739,Grass,Herb
957,6.707,32.6,42.899,98,7292,0,0,-1,1216,0,Dixie_2021,-120.40428325619595,40.22865263326937,Non-Burnable,Water
928,5.68,32.673,42.559,98,7292,0,0,-1,1216,0,Dixie_2021,-120.41331942957875,40.254552172023416,Non-Burnable,Water
925,5.149,32.213,40.905,121,7153,0,0,-1,1216,0,Dixie_2021,-120.42236214907155,40.28045144334019,Grass-Shrub,Shrub
-435,5.149,32.213,40.905,93,7965,0,0,-1,1225,1,Dixie_2021,-120.43141142162638,40.306350452306226,Non-Burnable,Agriculture
-71,5.334,31.23,39.257,102,9336,0,13,93,1365,0,Dixie_2021,-120.44046725420482,40.33224920401357,Grass,Shrub
106,5.043,32.367,42.754,102,9336,0,1,-1,1280,0,Dixie_2021,-120.44952965377806,40.35814770355967,Grass,Shrub
-101,5.043,32.367,42.754,93,7965,0,1,-1,1238,0,Dixie_2021,-120.45859862732699,40.38404595604784,Non-Burnable,Agriculture
-88,4.617,32.663,44.039,121,7153,0,1,-1,1243,0,Dixie_2021,-120.46767418184206,40.40994396658678,Grass-Shrub,Shrub
-1105,4.617,32.663,44.039,121,9828,0,1,-1,1314,0,Dixie_2021,-120.47675632432349,40.435841740291096,Grass-Shrub,Herb
-359,4.15,31.16,39.882,122,7080,0,2,-1,1448,0,Dixie_2021,-120.48584506178108,40.4617392822809,Grass-Shrub,Shrub
3,4.378,30.709,38.58,122,7080,0,5,69,1427,0,Dixie_2021,-120.49494040123443,40.48763659768207,Grass-Shrub,Shrub
-108,4.378,30.709,38.58,122,7126,0,12,69,1640,0,Dixie_2021,-120.50404234971279,40.51353369162606,Grass-Shrub,Shrub
-8,4.289,30.227,37.3,122,7126,0,24,210,1778,0,Dixie_2021,-120.51315091425518,40.53943056925037,Grass-Shrub,Shrub
-42,4.198,29.128,34.275,122,7124,0,5,274,1806,0,Dixie_2021,-120.52226610191033,40.56532723569791,Grass-Shrub,Shrub
-721,4.198,29.128,34.275,145,7080,0,13,97,1743,0,Dixie_2021,-120.53138791973684,40.59122369611754,Shrub,Shrub
122,4.46,29.978,36.863,122,7126,0,16,42,1734,0,Dixie_2021,-120.54051637480296,40.61711995566393,Grass-Shrub,Shrub
-99,4.46,29.978,36.863,145,7080,0,24,62,1707,0,Dixie_2021,-120.54965147418679,40.643016019497466,Shrub,Shrub
43,3.994,30.354,37.926,122,7126,0,10,79,1742,0,Dixie_2021,-120.5587932249763,40.668911892784486,Grass-Shrub,Shrub
-58,3.239,27.566,31.194,122,7017,25,15,123,1848,0,Dixie_2021,-120.56794163426922,40.69480758069714,Grass-Shrub,Tree
78,3.239,27.566,31.194,122,7017,35,11,2,1774,0,Dixie_2021,-120.57709670917319,40.72070308841338,Grass-Shrub,Tree
12,3.221,27.899,31.528,189,7031,35,2,-1,1888,0,Dixie_2021,-120.58625845680564,40.746598421117184,Timber Litter,Tree
-52,3.092,29.089,34.629,122,7157,0,0,-1,1837,0,Dixie_2021,-120.59542688429393,40.772493583998326,Grass-Shrub,Shrub
65,3.193,28.843,34.001,122,7017,35,9,243,1774,0,Dixie_2021,-120.60460199877534,40.79838858225264,Grass-Shrub,Tree
-195,3.216,30.046,36.681,122,7017,15,8,185,1718,0,Dixie_2021,-120.61378380739707,40.8242834210819,Grass-Shrub,Tree
-118,3.216,30.046,36.681,145,7080,0,0,-1,1613,0,Dixie_2021,-120.62297231731618,40.8501781056937,Shrub,Shrub
-115,3.495,30.154,36.788,122,7124,0,0,-1,1613,0,Dixie_2021,-120.63216753569971,40.87607264130186,Grass-Shrub,Shrub
-247,3.508,30.065,36.564,122,7080,0,0,-1,1614,0,Dixie_2021,-120.64136946972474,40.90196703312621,Grass-Shrub,Shrub
-35,3.549,29.513,35.418,122,7126,0,13,103,1657,0,Dixie_2021,-120.65057812657824,40.92786128639242,Grass-Shrub,Shrub
-32768,4.936,27.641,31.149,123,7098,0,19,194,2017,0,Dixie_2021,-120.65979351345725,40.95375540633232,Grass-Shrub,Shrub
184,5.396,27.289,29.764,99,9213,0,21,186,2199,0,Dixie_2021,-120.26209404948399,39.92460145437842,Non-Burnable,Sparse
1211,6.671,25.102,24.148,186,7028,35,9,54,2220,0,Dixie_2021,-120.27104069428576,39.95050711799576,Timber Litter,Tree
296,6.671,25.102,24.148,165,7031,45,21,111,2114,0,Dixie_2021,-120.27999379542665,39.97641245682242,Timber-Understory,Tree
691,6.409,25.6,24.911,122,7098,0,16,158,2102,0,Dixie_2021,-120.28895335973894,40.00231747588443,Grass-Shrub,Shrub
630,5.978,26.513,27.114,183,7019,45,6,189,2148,0,Dixie_2021,-120.2979193940642,40.02822218021343,Timber Litter,Tree
405,5.978,26.513,27.114,122,7027,35,23,104,1982,0,Dixie_2021,-120.30689190525356,40.05412657484639,Grass-Shrub,Tree
196,6.319,28.353,32.182,99,9213,0,18,228,1789,0,Dixie_2021,-120.31587090016751,40.08003066482555,Non-Burnable,Sparse
5,6.307,28.412,32.377,189,7031,35,10,185,1839,0,Dixie_2021,-120.32485638567603,40.10593445519878,Timber Litter,Tree
41,6.307,28.412,32.377,122,9336,0,13,269,1733,0,Dixie_2021,-120.33384836865856,40.13183795101905,Grass-Shrub,Shrub
-346,6.296,33.306,45.427,102,9336,0,3,328,1318,0,Dixie_2021,-120.342846856004,40.157741157345164,Grass,Shrub
-14,6.296,33.306,45.427,93,7965,0,1,-1,1226,1,Dixie_2021,-120.35185185461086,40.18364407924114,Non-Burnable,Agriculture
807,6.421,33.164,44.508,98,7292,0,0,-1,1216,0,Dixie_2021,-120.36086337138698,40.209546721776576,Non-Burnable,Water
970,6.154,32.716,42.837,98,7292,0,0,-1,1216,0,Dixie_2021,-120.36988141324993,40.23544909002649,Non-Burnable,Water
790,6.154,32.716,42.837,98,7292,0,0,-1,1216,0,Dixie_2021,-120.37890598712669,40.26135118907169,Non-Burnable,Water
-30,4.895,32.303,41.492,122,7080,0,2,-1,1223,0,Dixie_2021,-120.38793709995392,40.28725302399812,Grass-Shrub,Shrub
-378,5.204,32.075,41.05,122,9336,0,0,-1,1221,1,Dixie_2021,-120.39697475867774,40.31315459989762,Grass-Shrub,Shrub
32,5.204,32.075,41.05,93,7965,0,0,-1,1229,0,Dixie_2021,-120.406018970254,40.33905592186752,Non-Burnable,Agriculture
7,5.004,32.325,42.455,91,7299,0,1,-1,1231,0,Dixie_2021,-120.41506974164805,40.36495699501078,Non-Burnable,Developed
-302,5.004,32.325,42.455,93,7965,0,0,-1,1234,0,Dixie_2021,-120.42412707983497,40.39085782443586,Non-Burnable,Agriculture
-490,4.153,31.997,42.038,121,9005,0,0,-1,1245,0,Dixie_2021,-120.43319099179942,40.41675841525701,Grass-Shrub,Herb
-896,4.119,32.085,42.561,102,9336,0,6,224,1246,0,Dixie_2021,-120.44226148453575,40.44265877259414,Grass,Shrub
-130,4.119,32.085,42.561,122,7017,25,18,303,1343,0,Dixie_2021,-120.45133856504796,40.46855890157277,Grass-Shrub,Tree
-248,4.243,31.949,42.154,122,7080,0,1,-1,1392,0,Dixie_2021,-120.46042224034984,40.494458807324136,Grass-Shrub,Shrub
-213,4.243,31.949,42.154,122,7126,0,1,-1,1379,0,Dixie_2021,-120.46951251746474,40.520358494985246,Grass-Shrub,Shrub
-197,4.182,32.014,42.188,145,7080,0,6,167,1486,0,Dixie_2021,-120.47860940342589,40.546257969698985,Shrub,Shrub
-146,4.406,29.546,35.5,122,7126,0,10,193,1720,0,Dixie_2021,-120.48771290527617,40.57215723661369,Grass-Shrub,Shrub
-96,4.406,29.546,35.5,122,7126,0,11,88,1655,0,Dixie_2021,-120.49682303006824,40.598056300883755,Grass-Shrub,Shrub
-1532,4.625,30.993,39.733,145,9328,0,1,-1,1612,0,Dixie_2021,-120.50593978486462,40.623955167669216,Shrub,Shrub
-148,4.274,31.235,40.244,121,9328,0,11,233,1566,0,Dixie_2021,-120.51506317673747,40.649853842136146,Grass-Shrub,Shrub
294,3.994,30.354,37.926,122,9011,0,0,-1,1542,0,Dixie_2021,-120.52419321276894,40.675752329456216,Grass-Shrub,Herb
-67,3.748,30.067,37.232,122,7126,0,17,76,1613,0,Dixie_2021,-120.53332990005083,40.70165063480715,Grass-Shrub,Shrub
-126,3.748,30.067,37.232,122,7124,0,6,114,1780,0,Dixie_2021,-120.54247324568492,40.72754876337253,Grass-Shrub,Shrub
-221,3.376,28.881,34.183,145,7080,0,3,66,1857,0,Dixie_2021,-120.5516232567828,40.75344672034176,Shrub,Shrub
148,3.141,28.571,33.275,122,7017,15,3,92,1852,0,Dixie_2021,-120.56077994046596,40.779344510910335,Grass-Shrub,Tree
-15,3.092,29.089,34.629,122,7126,0,1,-1,1702,0,Dixie_2021,-120.56994330386573,40.805242140279496,Grass-Shrub,Shrub
-670,3.046,30.298,37.18,122,7080,0,0,-1,1613,0,Dixie_2021,-120.57911335412338,40.83113961365671,Grass-Shrub,Shrub
-664,3.363,30.181,36.747,122,7080,0,0,-1,1611,0,Dixie_2021,-120.58829009839016,40.857036936255184,Grass-Shrub,Shrub
300,3.363,30.181,36.747,102,9308,0,0,-1,1612,0,Dixie_2021,-120.5974735438272,40.882934113294446,Grass,Herb
5,3.508,30.065,36.564,145,7080,0,0,-1,1612,0,Dixie_2021,-120.60666369760563,40.90883114999968,Shrub,Shrub
-13,3.508,30.065,36.564,122,7017,25,18,249,1731,0,Dixie_2021,-120.61586056690652,40.934728051602505,Grass-Shrub,Tree
-32768,3.854,29.165,34.734,122,7126,0,14,39,1788,0,Dixie_2021,-120.62506415892092,40.96062482334033,Grass-Shrub,Shrub
613,5.416,29.506,35.344,99,9213,0,23,130,1901,0,Dixie_2021,-120.22782439475237,39.931358124494665,Non-Burnable,Sparse
811,6.083,27.234,29.621,189,7031,35,15,45,1859,0,Dixie_2021,-120.23675951868968,39.95726630637567,Timber Litter,Tree
695,5.87,27.598,30.254,122,7098,0,4,215,1925,0,Dixie_2021,-120.24570109186635,39.983174166719024,Grass-Shrub,Shrub
715,5.87,27.598,30.254,186,7027,45,15,31,1923,0,Dixie_2021,-120.25464912110884,40.00908171055602,Timber Litter,Tree
674,5.152,27.964,30.85,122,7098,0,24,83,1946,0,Dixie_2021,-120.26360361325308,40.0349889429234,Grass-Shrub,Shrub
739,5.978,26.513,27.114,145,7080,0,11,228,1977,0,Dixie_2021,-120.2725645751444,40.060895868863284,Shrub,Shrub
225,6.2,27.923,30.923,122,7126,0,21,186,1885,0,Dixie_2021,-120.28153201363746,40.08680249342325,Grass-Shrub,Shrub
-33,6.166,29.819,36.408,142,7062,0,28,343,2002,0,Dixie_2021,-120.29050593559656,40.112708821656206,Shrub,Tree
7,6.166,29.819,36.408,147,7019,0,19,46,1375,0,Dixie_2021,-120.29948634789521,40.13861485862057,Shrub,Tree
768,6.299,33.723,46.875,98,7292,0,0,-1,1216,0,Dixie_2021,-120.30847325741668,40.164520609380105,Non-Burnable,Water
796,6.278,33.241,44.991,99,9008,0,0,-1,1216,0,Dixie_2021,-120.31746667105352,40.19042607900432,Non-Burnable,Sparse
820,6.278,33.241,44.991,98,7292,0,0,-1,1216,0,Dixie_2021,-120.32646659570798,40.216331272567906,Non-Burnable,Water
976,5.958,32.822,43.512,98,7292,0,0,-1,1216,0,Dixie_2021,-120.33547303829167,40.242236195151406,Non-Burnable,Water
1008,5.958,32.822,43.512,98,7292,0,0,-1,1216,0,Dixie_2021,-120.34448600572581,40.26814085184062,Non-Burnable,Water
-123,4.823,32.488,42.493,121,7153,0,1,-1,1219,1,Dixie_2021,-120.35350550494124,40.29404524772692,Grass-Shrub,Shrub
209,4.725,32.246,41.781,101,7967,0,0,-1,1222,1,Dixie_2021,-120.36253154287832,40.31994938790758,Grass,Herb
431,4.725,32.246,41.781,91,7299,0,0,-1,1226,0,Dixie_2021,-120.37156412648696,40.34585327748505,Non-Burnable,Developed
-124,4.888,32.212,42.338,102,9828,0,0,-1,1229,0,Dixie_2021,-120.38060326272684,40.37175692156776,Grass,Herb
79,4.062,30.4,37.789,145,7080,0,24,171,1380,0,Dixie_2021,-120.38964895856705,40.39766032526953,Shrub,Shrub
-47,4.153,31.997,42.038,122,7124,0,21,60,1417,0,Dixie_2021,-120.39870122098654,40.42356349370998,Grass-Shrub,Shrub
-1138,4.105,32.011,42.334,122,7080,0,12,271,1372,0,Dixie_2021,-120.40776005697374,40.44946643201435,Grass-Shrub,Shrub
-203,4.105,32.011,42.334,121,9828,0,1,-1,1391,0,Dixie_2021,-120.41682547352688,40.47536914531359,Grass-Shrub,Herb
-263,3.959,31.862,42.033,122,7080,0,7,250,1410,0,Dixie_2021,-120.42589747765379,40.501271638744406,Grass-Shrub,Shrub
-518,3.853,31.863,41.928,102,9308,0,1,-1,1430,0,Dixie_2021,-120.43497607637208,40.52717391744924,Grass,Herb
-420,4.182,32.014,42.188,102,9308,0,2,-1,1427,0,Dixie_2021,-120.4440612767091,40.553075986576246,Grass,Herb
-29,4.499,31.396,40.64,122,7126,0,1,-1,1453,0,Dixie_2021,-120.45315308570176,40.57897785127939,Grass-Shrub,Shrub
-1410,4.478,30.731,38.961,122,7126,0,18,115,1795,0,Dixie_2021,-120.46225151039702,40.60487951671845,Grass-Shrub,Shrub
-129,4.478,30.731,38.961,122,7126,0,5,143,1583,0,Dixie_2021,-120.47135655785138,40.630780988059044,Grass-Shrub,Shrub
-424,4.274,31.235,40.244,145,7080,0,4,277,1552,0,Dixie_2021,-120.48046823513124,40.656682270472615,Shrub,Shrub
167,4.274,31.235,40.244,101,7967,0,2,-1,1546,0,Dixie_2021,-120.4895865493127,40.68258336913639,Grass,Herb
70,3.951,30.788,39.072,102,9011,0,2,-1,1548,0,Dixie_2021,-120.4987115074819,40.70848428923363,Grass,Herb
31,3.501,29.599,36.122,122,7017,25,7,115,1689,0,Dixie_2021,-120.50784311673453,40.73438503595349,Grass-Shrub,Tree
-1138,3.501,29.599,36.122,102,7080,0,3,157,1806,0,Dixie_2021,-120.5169813841764,40.76028561449082,Grass,Shrub
-52,3.141,28.571,33.275,122,7126,0,10,238,2001,0,Dixie_2021,-120.526126316923,40.78618603004678,Grass-Shrub,Shrub
15,3.141,28.571,33.275,145,7080,0,14,294,1676,0,Dixie_2021,-120.53527792209984,40.81208628782827,Shrub,Shrub
-3384,3.117,30.351,37.357,122,7080,0,0,-1,1613,0,Dixie_2021,-120.54443620684225,40.83798639304815,Grass-Shrub,Shrub
-60,3.488,30.28,37.083,122,7017,25,10,267,1661,0,Dixie_2021,-120.55360117829558,40.86388635092537,Grass-Shrub,Tree
529,3.363,30.181,36.747,102,7123,0,0,-1,1611,0,Dixie_2021,-120.56277284361501,40.88978616668494,Grass,Herb
482,3.566,30.206,36.884,98,7292,0,0,-1,1611,0,Dixie_2021,-120.5719512099657,40.91568584555791,Non-Burnable,Water
-817,3.188,30.028,36.567,98,7292,0,0,-1,1612,0,Dixie_2021,-120.58113628452287,40.94158539278143,Non-Burnable,Water
-32768,3.188,30.028,36.567,122,7124,0,0,-1,1612,0,Dixie_2021,-120.59032807447164,40.96748481359859,Grass-Shrub,Shrub
-32768,6.189,29.012,33.963,165,7031,45,8,220,1796,0,Dixie_2021,-120.19354829760006,39.938105471918895,Timber-Understory,Tree
718,6.189,29.012,33.963,189,7031,35,13,289,1877,0,Dixie_2021,-120.20247189385576,39.96401616944369,Timber Litter,Tree
436,5.65,27.974,31.307,99,9213,0,11,232,1802,0,Dixie_2021,-120.21140193224171,39.989926548681154,Non-Burnable,Sparse
969,5.65,27.974,31.307,186,7031,45,14,345,1920,0,Dixie_2021,-120.22033841957858,40.01583661466793,Timber Litter,Tree
14,5.152,27.964,30.85,122,7079,0,17,270,1994,0,Dixie_2021,-120.22928136269653,40.04174637244593,Grass-Shrub,Shrub
499,5.989,27.559,30.542,122,7079,0,7,119,1985,0,Dixie_2021,-120.23823076843502,40.06765582706242,Grass-Shrub,Shrub
